dataset,source_domain,indicator_a,indicator_b,pair_n,mean_abs_gap,spearman_rho,a1_macro_rank
a1,commoncrawl,modernbert_readability,rps_doc_mean_word_length,9640,0.21753664263209188,0.19179925832024866,200
a1,commoncrawl,modernbert_reasoning,modernbert_professionalism,9636,0.21137441651488328,0.7636184655193521,220
a1,commoncrawl,modernbert_reasoning,dsir_books,9640,0.35057573327405656,-0.46774450841724236,6
a1,commoncrawl,modernbert_reasoning,dsir_wiki,9640,0.35345898098598216,-0.48161744565256487,5
a1,commoncrawl,modernbert_reasoning,dsir_math,9640,0.35957270982363115,-0.47563029909636984,7
a1,commoncrawl,modernbert_reasoning,qurater,9640,0.2234789459326828,0.4420738065112583,211
a1,commoncrawl,modernbert_reasoning,ad_en,9640,0.3540868398397154,-0.05638019177219679,123
a1,commoncrawl,modernbert_reasoning,rps_doc_word_count,9640,0.3583364038883567,-0.5010366080169881,41
a1,commoncrawl,modernbert_reasoning,rps_doc_num_sentences,9640,0.3380756406779764,-0.3109096783141437,39
a1,commoncrawl,modernbert_reasoning,rps_doc_unigram_entropy,9640,0.24015355848003594,0.5011247071050929,222
a1,commoncrawl,modernbert_reasoning,rps_doc_frac_unique_words,9640,0.3602108382948475,-0.432532927614497,8
a1,commoncrawl,modernbert_reasoning,rps_doc_frac_no_alph_words,9640,0.24493631848533376,0.24566768981145778,77
a1,commoncrawl,modernbert_reasoning,rps_doc_frac_chars_top_2gram,9640,0.2147942689007676,0.3689544876049674,193
a1,commoncrawl,modernbert_reasoning,rps_doc_frac_chars_top_3gram,9640,0.1991986577045611,0.40556361629383697,172
a1,commoncrawl,modernbert_reasoning,rps_lines_uppercase_letter_fraction,9640,0.23546140848318473,0.31796763341280176,47
a1,commoncrawl,modernbert_reasoning,rps_lines_ending_with_terminal_punctution_mark,9640,0.23433635825102353,0.2530615810116919,79
a1,commoncrawl,modernbert_reasoning,rps_lines_numerical_chars_fraction,9640,0.286462304094743,0.15774056268070083,84
a1,commoncrawl,modernbert_reasoning,rps_doc_mean_word_length,9640,0.24933379481697443,0.0757978323668125,150
a1,commoncrawl,modernbert_professionalism,dsir_books,9636,0.2830534045223373,-0.5075420449143684,15
a1,commoncrawl,modernbert_professionalism,dsir_wiki,9636,0.28486228224966054,-0.49548441142218796,13
a1,commoncrawl,modernbert_professionalism,dsir_math,9636,0.2832043364393003,-0.48855812953735595,18
a1,commoncrawl,modernbert_professionalism,qurater,9636,0.28731756328721236,0.5311821637050673,192
a1,commoncrawl,modernbert_professionalism,ad_en,9636,0.2772698398759618,-0.01906276429124391,173
a1,commoncrawl,modernbert_professionalism,rps_doc_word_count,9636,0.32700469140474364,-0.47638200919214685,52
a1,commoncrawl,modernbert_professionalism,rps_doc_num_sentences,9636,0.34809853625316634,-0.3103954145500021,48
a1,commoncrawl,modernbert_professionalism,rps_doc_unigram_entropy,9636,0.4024298483692971,0.42958121585572256,141
a1,commoncrawl,modernbert_professionalism,rps_doc_frac_unique_words,9636,0.28747569889962,-0.4232162381531696,34
a1,commoncrawl,modernbert_professionalism,rps_doc_frac_no_alph_words,9636,0.3776425672387638,0.27071559037320314,40
a1,commoncrawl,modernbert_professionalism,rps_doc_frac_chars_top_2gram,9636,0.2881639202187338,0.2579406001860727,151
a1,commoncrawl,modernbert_professionalism,rps_doc_frac_chars_top_3gram,9636,0.2296203797692955,0.26678926595832647,145
a1,commoncrawl,modernbert_professionalism,rps_lines_uppercase_letter_fraction,9636,0.3647613469810164,0.10149371116001474,49
a1,commoncrawl,modernbert_professionalism,rps_lines_ending_with_terminal_punctution_mark,9636,0.278942599262501,-0.008142936558441338,35
a1,commoncrawl,modernbert_professionalism,rps_lines_numerical_chars_fraction,9636,0.32410915593032524,0.030823184849057664,87
a1,commoncrawl,modernbert_professionalism,rps_doc_mean_word_length,9636,0.31747536612910116,0.23799873330832763,90
a1,commoncrawl,dsir_books,dsir_wiki,9640,0.012327613846038461,0.9965400497840101,231
a1,commoncrawl,dsir_books,dsir_math,9640,0.02074325101011535,0.9960601026263266,229
a1,commoncrawl,dsir_books,qurater,9640,0.3702346682544376,-0.08932742391577041,28
a1,commoncrawl,dsir_books,ad_en,9640,0.2502622904701839,0.0807635950311933,96
a1,commoncrawl,dsir_books,rps_doc_word_count,9640,0.14726803763578075,0.9328019602035972,198
a1,commoncrawl,dsir_books,rps_doc_num_sentences,9640,0.24221103379197814,0.7009872705696196,206
a1,commoncrawl,dsir_books,rps_doc_unigram_entropy,9640,0.4713455205989511,-0.8391524814392312,3
a1,commoncrawl,dsir_books,rps_doc_frac_unique_words,9640,0.08352656557488476,0.8467194747756726,226
a1,commoncrawl,dsir_books,rps_doc_frac_no_alph_words,9640,0.39097553223980736,0.0766397026804073,134
a1,commoncrawl,dsir_books,rps_doc_frac_chars_top_2gram,9640,0.35239091006276124,-0.3788730235843201,11
a1,commoncrawl,dsir_books,rps_doc_frac_chars_top_3gram,9640,0.30053098125582195,-0.4318390701908194,45
a1,commoncrawl,dsir_books,rps_lines_uppercase_letter_fraction,9640,0.3778756457705558,-0.09764725293628569,130
a1,commoncrawl,dsir_books,rps_lines_ending_with_terminal_punctution_mark,9640,0.27998135902883514,-0.04347456402985335,114
a1,commoncrawl,dsir_books,rps_lines_numerical_chars_fraction,9640,0.329206557585592,-0.05703608581635904,111
a1,commoncrawl,dsir_books,rps_doc_mean_word_length,9640,0.34032949753544456,0.05678300946473519,69
a1,commoncrawl,dsir_wiki,dsir_math,9640,0.02209915028234227,0.9977227281395065,230
a1,commoncrawl,dsir_wiki,qurater,9640,0.36979973544715466,-0.08153565474045077,27
a1,commoncrawl,dsir_wiki,ad_en,9640,0.2512974953437808,0.08221186521398216,95
a1,commoncrawl,dsir_wiki,rps_doc_word_count,9640,0.14545708609426772,0.9403959282590608,199
a1,commoncrawl,dsir_wiki,rps_doc_num_sentences,9640,0.2412490374443817,0.7085847121933724,208
a1,commoncrawl,dsir_wiki,rps_doc_unigram_entropy,9640,0.47156447944719954,-0.851448118921416,2
a1,commoncrawl,dsir_wiki,rps_doc_frac_unique_words,9640,0.08262736061433763,0.8495536844039127,227
a1,commoncrawl,dsir_wiki,rps_doc_frac_no_alph_words,9640,0.3902073983087657,0.0857040400086361,131
a1,commoncrawl,dsir_wiki,rps_doc_frac_chars_top_2gram,9640,0.3548323496859637,-0.3974873533051622,10
a1,commoncrawl,dsir_wiki,rps_doc_frac_chars_top_3gram,9640,0.30387852280228617,-0.45229897233945593,44
a1,commoncrawl,dsir_wiki,rps_lines_uppercase_letter_fraction,9640,0.3769180012763157,-0.12083278457162053,129
a1,commoncrawl,dsir_wiki,rps_lines_ending_with_terminal_punctution_mark,9640,0.2835226473968759,-0.06912872331654692,109
a1,commoncrawl,dsir_wiki,rps_lines_numerical_chars_fraction,9640,0.33234031795059965,-0.0736183133269396,107
a1,commoncrawl,dsir_wiki,rps_doc_mean_word_length,9640,0.3381195172308196,0.09270035069370072,68
a1,commoncrawl,dsir_math,qurater,9640,0.3802390910749982,-0.08730118232103153,22
a1,commoncrawl,dsir_math,ad_en,9640,0.25103879900853426,0.07048428212162888,97
a1,commoncrawl,dsir_math,rps_doc_word_count,9640,0.16576121496695442,0.9449766535848526,197
a1,commoncrawl,dsir_math,rps_doc_num_sentences,9640,0.25935509806578355,0.7060783032060589,207
a1,commoncrawl,dsir_math,rps_doc_unigram_entropy,9640,0.48737508804906726,-0.8584756212391782,1
a1,commoncrawl,dsir_math,rps_doc_frac_unique_words,9640,0.08377736798364653,0.845621517263235,228
a1,commoncrawl,dsir_math,rps_doc_frac_no_alph_words,9640,0.4088875334584621,0.07440581656237129,121
a1,commoncrawl,dsir_math,rps_doc_frac_chars_top_2gram,9640,0.3639419434814123,-0.40544851160885326,9
a1,commoncrawl,dsir_math,rps_doc_frac_chars_top_3gram,9640,0.3101463187779769,-0.46091133453743127,43
a1,commoncrawl,dsir_math,rps_lines_uppercase_letter_fraction,9640,0.3955096899720196,-0.12340056897225131,124
a1,commoncrawl,dsir_math,rps_lines_ending_with_terminal_punctution_mark,9640,0.2917282112907802,-0.07754122163695074,99
a1,commoncrawl,dsir_math,rps_lines_numerical_chars_fraction,9640,0.33969974916381607,-0.08338137792310416,106
a1,commoncrawl,dsir_math,rps_doc_mean_word_length,9640,0.35483480920250415,0.08377322451722474,65
a1,commoncrawl,qurater,ad_en,9640,0.3850243948229121,-0.006893333148555867,148
a1,commoncrawl,qurater,rps_doc_word_count,9640,0.3466371757269812,-0.10913286720734716,51
a1,commoncrawl,qurater,rps_doc_num_sentences,9640,0.31963222962549676,-0.01845570974428908,55
a1,commoncrawl,qurater,rps_doc_unigram_entropy,9640,0.27302652557998697,0.10378018684295853,191
a1,commoncrawl,qurater,rps_doc_frac_unique_words,9640,0.38038329286711403,-0.08804745449265436,14
a1,commoncrawl,qurater,rps_doc_frac_no_alph_words,9640,0.22263950923441028,0.4357390422132073,153
a1,commoncrawl,qurater,rps_doc_frac_chars_top_2gram,9640,0.2761771340777331,0.1289780053706333,171
a1,commoncrawl,qurater,rps_doc_frac_chars_top_3gram,9640,0.27647614685903904,0.1354716945002331,159
a1,commoncrawl,qurater,rps_lines_uppercase_letter_fraction,9640,0.2464858959747441,0.15340206260157457,102
a1,commoncrawl,qurater,rps_lines_ending_with_terminal_punctution_mark,9640,0.2903020741340369,0.10096504582152376,113
a1,commoncrawl,qurater,rps_lines_numerical_chars_fraction,9640,0.31357362096742725,0.13187479921577783,100
a1,commoncrawl,qurater,rps_doc_mean_word_length,9640,0.24006661910322397,0.2750808095868614,176
a1,commoncrawl,ad_en,rps_doc_word_count,9640,0.2974480312793829,0.051946597690389916,81
a1,commoncrawl,ad_en,rps_doc_num_sentences,9640,0.34764233001073874,-0.045241587194664666,75
a1,commoncrawl,ad_en,rps_doc_unigram_entropy,9640,0.4575640535245166,-0.10787995501359723,56
a1,commoncrawl,ad_en,rps_doc_frac_unique_words,9640,0.2676519018587683,0.03392034393945446,82
a1,commoncrawl,ad_en,rps_doc_frac_no_alph_words,9640,0.4244087048656618,-0.1773121541277351,73
a1,commoncrawl,ad_en,rps_doc_frac_chars_top_2gram,9640,0.34842327842809884,0.0002510869994045788,110
a1,commoncrawl,ad_en,rps_doc_frac_chars_top_3gram,9640,0.3047861825386504,-0.010465730659430279,144
a1,commoncrawl,ad_en,rps_lines_uppercase_letter_fraction,9640,0.3879278340868489,0.02670599547926651,74
a1,commoncrawl,ad_en,rps_lines_ending_with_terminal_punctution_mark,9640,0.30987204850731287,0.03138177485676128,62
a1,commoncrawl,ad_en,rps_lines_numerical_chars_fraction,9640,0.36844622602182225,-0.08361139897262179,88
a1,commoncrawl,ad_en,rps_doc_mean_word_length,9640,0.3825800921017841,-0.1415346162314261,122
a1,commoncrawl,rps_doc_word_count,rps_doc_num_sentences,9640,0.15751032825990577,0.750961863918735,225
a1,commoncrawl,rps_doc_word_count,rps_doc_unigram_entropy,9640,0.41592183407161937,-0.8707126380597543,16
a1,commoncrawl,rps_doc_word_count,rps_doc_frac_unique_words,9640,0.16482009562402247,0.786970334618804,203
a1,commoncrawl,rps_doc_word_count,rps_doc_frac_no_alph_words,9640,0.3239215300720802,0.017920217080426456,117
a1,commoncrawl,rps_doc_word_count,rps_doc_frac_chars_top_2gram,9640,0.3523030088698824,-0.4424273580787857,36
a1,commoncrawl,rps_doc_word_count,rps_doc_frac_chars_top_3gram,9640,0.3261141117490104,-0.520733865614994,37
a1,commoncrawl,rps_doc_word_count,rps_lines_uppercase_letter_fraction,9640,0.3073597578853071,-0.16052029645606314,166
a1,commoncrawl,rps_doc_word_count,rps_lines_ending_with_terminal_punctution_mark,9640,0.29070658519243,-0.1144537500645112,83
a1,commoncrawl,rps_doc_word_count,rps_lines_numerical_chars_fraction,9640,0.3399032320318754,-0.1257178121651646,136
a1,commoncrawl,rps_doc_word_count,rps_doc_mean_word_length,9640,0.28322062137655996,0.0858232783876623,94
a1,commoncrawl,rps_doc_num_sentences,rps_doc_unigram_entropy,9640,0.33751420807437793,-0.6055911702054992,30
a1,commoncrawl,rps_doc_num_sentences,rps_doc_frac_unique_words,9640,0.2517140853161584,0.6033625298707538,205
a1,commoncrawl,rps_doc_num_sentences,rps_doc_frac_no_alph_words,9640,0.27241788216875756,0.1337068089990723,139
a1,commoncrawl,rps_doc_num_sentences,rps_doc_frac_chars_top_2gram,9640,0.32614917494161905,-0.28160624451090666,38
a1,commoncrawl,rps_doc_num_sentences,rps_doc_frac_chars_top_3gram,9640,0.3193173458839524,-0.35928727236200364,42
a1,commoncrawl,rps_doc_num_sentences,rps_lines_uppercase_letter_fraction,9640,0.2646883515406352,-0.07133990283579365,169
a1,commoncrawl,rps_doc_num_sentences,rps_lines_ending_with_terminal_punctution_mark,9640,0.29308112484506377,-0.062226942005304806,98
a1,commoncrawl,rps_doc_num_sentences,rps_lines_numerical_chars_fraction,9640,0.326373143714703,-0.021172688906558414,140
a1,commoncrawl,rps_doc_num_sentences,rps_doc_mean_word_length,9640,0.25392140843920763,0.12522461489901474,112
a1,commoncrawl,rps_doc_unigram_entropy,rps_doc_frac_unique_words,9640,0.4649722192363684,-0.5516264439886405,4
a1,commoncrawl,rps_doc_unigram_entropy,rps_doc_frac_no_alph_words,9640,0.1934328213382267,-0.010831386009997914,89
a1,commoncrawl,rps_doc_unigram_entropy,rps_doc_frac_chars_top_2gram,9640,0.2129219253062438,0.5919261277169297,216
a1,commoncrawl,rps_doc_unigram_entropy,rps_doc_frac_chars_top_3gram,9640,0.2784064054421783,0.6344652187862696,181
a1,commoncrawl,rps_doc_unigram_entropy,rps_lines_uppercase_letter_fraction,9640,0.16061034842087799,0.14994422566391066,64
a1,commoncrawl,rps_doc_unigram_entropy,rps_lines_ending_with_terminal_punctution_mark,9640,0.30925097368051896,0.11611482820313228,78
a1,commoncrawl,rps_doc_unigram_entropy,rps_lines_numerical_chars_fraction,9640,0.3238941740668725,0.15258371043909985,67
a1,commoncrawl,rps_doc_unigram_entropy,rps_doc_mean_word_length,9640,0.22776396844273297,-0.055073395307245136,147
a1,commoncrawl,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,9640,0.4037283374047129,0.03820858056303375,92
a1,commoncrawl,rps_doc_frac_unique_words,rps_doc_frac_chars_top_2gram,9640,0.34393586232781903,-0.20685342288373498,33
a1,commoncrawl,rps_doc_frac_unique_words,rps_doc_frac_chars_top_3gram,9640,0.29270945506984725,-0.2612067109126093,58
a1,commoncrawl,rps_doc_frac_unique_words,rps_lines_uppercase_letter_fraction,9640,0.3896737501762098,-0.16388763148362306,126
a1,commoncrawl,rps_doc_frac_unique_words,rps_lines_ending_with_terminal_punctution_mark,9640,0.30327759950691163,-0.14025727517087086,72
a1,commoncrawl,rps_doc_frac_unique_words,rps_lines_numerical_chars_fraction,9640,0.3435461101535037,-0.07794464090768816,105
a1,commoncrawl,rps_doc_frac_unique_words,rps_doc_mean_word_length,9640,0.34602525172612086,0.13825282532953964,53
a1,commoncrawl,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,9640,0.24986521603388287,0.047365627968349415,127
a1,commoncrawl,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_3gram,9640,0.26969160392078745,0.06098047918162304,163
a1,commoncrawl,rps_doc_frac_no_alph_words,rps_lines_uppercase_letter_fraction,9640,0.15436342679534343,0.1525573166448786,168
a1,commoncrawl,rps_doc_frac_no_alph_words,rps_lines_ending_with_terminal_punctution_mark,9640,0.27253039064751944,0.11257317208686425,219
a1,commoncrawl,rps_doc_frac_no_alph_words,rps_lines_numerical_chars_fraction,9640,0.27755990216245663,0.41786214723602083,179
a1,commoncrawl,rps_doc_frac_no_alph_words,rps_doc_mean_word_length,9640,0.15902732522172272,0.4804509031548906,201
a1,commoncrawl,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,9640,0.16345982406129536,0.6362839944551143,223
a1,commoncrawl,rps_doc_frac_chars_top_2gram,rps_lines_uppercase_letter_fraction,9640,0.22159252215627556,0.19906045498849023,76
a1,commoncrawl,rps_doc_frac_chars_top_2gram,rps_lines_ending_with_terminal_punctution_mark,9640,0.24209247741738668,0.19424923388466392,125
a1,commoncrawl,rps_doc_frac_chars_top_2gram,rps_lines_numerical_chars_fraction,9640,0.2861219792184151,0.16534574197888557,116
a1,commoncrawl,rps_doc_frac_chars_top_2gram,rps_doc_mean_word_length,9640,0.25998016615827174,-0.06597006690967089,135
a1,commoncrawl,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,9640,0.24383564414528053,0.24315803646814108,101
a1,commoncrawl,rps_doc_frac_chars_top_3gram,rps_lines_ending_with_terminal_punctution_mark,9640,0.20748237538884787,0.23023892013097252,167
a1,commoncrawl,rps_doc_frac_chars_top_3gram,rps_lines_numerical_chars_fraction,9640,0.26372009468820234,0.19846823770692887,149
a1,commoncrawl,rps_doc_frac_chars_top_3gram,rps_doc_mean_word_length,9640,0.26318701743499556,-0.10215206019753806,156
a1,commoncrawl,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,9640,0.23472717174621427,0.5485395085631388,119
a1,commoncrawl,rps_lines_uppercase_letter_fraction,rps_lines_numerical_chars_fraction,9640,0.2905877764434793,0.21332257829712903,137
a1,commoncrawl,rps_lines_uppercase_letter_fraction,rps_doc_mean_word_length,9640,0.18806003230065202,-0.054107614140507326,128
a1,commoncrawl,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,9640,0.2522255168211636,0.2916721553096358,146
a1,commoncrawl,rps_lines_ending_with_terminal_punctution_mark,rps_doc_mean_word_length,9640,0.2773436812507668,-0.10986566978418862,175
a1,commoncrawl,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length,9640,0.3030900717295774,0.03483972212617418,120
a1,github,fineweb_edu,fluency_en,10000,0.2499691096048762,0.21837429427619573,185
a1,github,fineweb_edu,modernbert_cleanliness,10000,0.3200872356334414,0.09582525925601476,195
a1,github,fineweb_edu,modernbert_readability,10000,0.26113046654623556,0.2870721119254383,196
a1,github,fineweb_edu,modernbert_reasoning,10000,0.24275446322669542,0.446587517977369,210
a1,github,fineweb_edu,modernbert_professionalism,10000,0.3630421200555068,0.3332152518953188,202
a1,github,fineweb_edu,dsir_books,10000,0.4077252831732832,-0.45332962319477044,25
a1,github,fineweb_edu,dsir_wiki,10000,0.40708603330317267,-0.45366613596057187,23
a1,github,fineweb_edu,dsir_math,10000,0.40491053737399785,-0.4522813623022934,26
a1,github,fineweb_edu,qurater,10000,0.2248261322799225,0.28525920729467225,218
a1,github,fineweb_edu,ad_en,10000,0.2706519126839787,-0.05693773925096996,170
a1,github,fineweb_edu,rps_doc_word_count,10000,0.20832223434947533,0.4597908185888791,70
a1,github,fineweb_edu,rps_doc_num_sentences,10000,0.2566784887178197,0.19641203733810916,66
a1,github,fineweb_edu,rps_doc_unigram_entropy,10000,0.25183270566187793,0.49035091916210666,180
a1,github,fineweb_edu,rps_doc_frac_unique_words,10000,0.4068475795536832,-0.41443513035993607,19
a1,github,fineweb_edu,rps_doc_frac_no_alph_words,10000,0.3339020366781243,-0.23565108631411089,104
a1,github,fineweb_edu,rps_doc_frac_chars_top_2gram,10000,0.3575388471065488,-0.15514024320335595,160
a1,github,fineweb_edu,rps_doc_frac_chars_top_3gram,10000,0.35300040195895704,-0.26460044767800484,155
a1,github,fineweb_edu,rps_lines_uppercase_letter_fraction,10000,0.223065139516927,0.18226426537577692,80
a1,github,fineweb_edu,rps_lines_ending_with_terminal_punctution_mark,10000,0.32799476363043256,-0.07607706721651836,71
a1,github,fineweb_edu,rps_lines_numerical_chars_fraction,10000,0.267785235338674,0.18119329548236904,103
a1,github,fineweb_edu,rps_doc_mean_word_length,10000,0.37215240672280836,0.2187039955601455,164
