source_row_1based,Source,Year,Model,Average,Average_numeric,duplicate_group_rows,conflicting_duplicate_metrics,kept_for_summary
1497,Open LLM Leaderboard,2025,Quazim0t0/Phi4Basis-14B-sce,40.31,40.31,1,False,True
1498,Open LLM Leaderboard,2025,Quazim0t0/Ponder-14B-linear,41.31,41.31,1,False,True
1499,Open LLM Leaderboard,2025,Quazim0t0/RZA-14B-sce,36.03,36.03,1,False,True
1500,Open LLM Leaderboard,2025,Quazim0t0/Rosemary-14b,41.34,41.34,1,False,True
1501,Open LLM Leaderboard,2025,Quazim0t0/Rune-14b,41.82,41.82,1,False,True
1502,Open LLM Leaderboard,2025,Quazim0t0/SZA-14B-sce,39.56,39.56,1,False,True
1503,Open LLM Leaderboard,2025,Quazim0t0/Sake-20b,40.19,40.19,1,False,True
1504,Open LLM Leaderboard,2025,Quazim0t0/Spok-14b-sce,36.71,36.71,1,False,True
1505,Open LLM Leaderboard,2025,Quazim0t0/Sumatra-20b,39.21,39.21,1,False,True
1506,Open LLM Leaderboard,2025,Quazim0t0/SuperNova14b,41.68,41.68,1,False,True
1507,Open LLM Leaderboard,2025,Quazim0t0/TB0-8B-sce,24.19,24.19,1,False,True
1508,Open LLM Leaderboard,2025,Quazim0t0/TBL-8B-sce,23.76,23.76,1,False,True
1509,Open LLM Leaderboard,2025,Quazim0t0/ThinkPhi1.1-Tensors,27.93,27.93,1,False,True
1510,Open LLM Leaderboard,2025,Quazim0t0/Venti-20b,38.50,38.5,1,False,True
1511,Open LLM Leaderboard,2025,Quazim0t0/Venti-Blend-sce,39.45,39.45,1,False,True
1512,Open LLM Leaderboard,2025,Quazim0t0/Vine-14b-sce,41.06,41.06,1,False,True
1513,Open LLM Leaderboard,2025,Quazim0t0/Wendy-14B,41.21,41.21,1,False,True
1514,Open LLM Leaderboard,2025,Quazim0t0/Wu-14b-sce,36.49,36.49,1,False,True
1515,Open LLM Leaderboard,2025,Quazim0t0/bloom-14b-stock,40.29,40.29,1,False,True
1516,Open LLM Leaderboard,2025,Quazim0t0/caramel-14B,41.22,41.22,1,False,True
1517,Open LLM Leaderboard,2025,Quazim0t0/graphite-14b-sce,29.11,29.11,1,False,True
1518,Open LLM Leaderboard,2025,Quazim0t0/mocha-14B,39.85,39.85,1,False,True
1519,Open LLM Leaderboard,2025,Quazim0t0/mosaic-14b-sce,40.83,40.83,1,False,True
1520,Open LLM Leaderboard,2025,Quazim0t0/tesseract-14b-stock,39.40,39.4,1,False,True
1521,Open LLM Leaderboard,2025,Quazim0t0/time-14b-stock,41.18,41.18,1,False,True
1522,Open LLM Leaderboard,2025,Qwen/QwQ-32B,12.21,12.21,1,False,True
1523,Open LLM Leaderboard,2024,Qwen/QwQ-32B-Preview,34.12,34.12,1,False,True
1524,Open LLM Leaderboard,2024,Qwen/Qwen1.5-0.5B,5.35,5.35,1,False,True
1525,Open LLM Leaderboard,2024,Qwen/Qwen1.5-0.5B-Chat,5.68,5.68,1,False,True
1526,Open LLM Leaderboard,2024,Qwen/Qwen1.5-1.8B,9.27,9.27,1,False,True
1527,Open LLM Leaderboard,2024,Qwen/Qwen1.5-1.8B-Chat,9.26,9.26,1,False,True
1528,Open LLM Leaderboard,2024,Qwen/Qwen1.5-110B,29.83,29.83,1,False,True
1529,Open LLM Leaderboard,2024,Qwen/Qwen1.5-110B-Chat,33.13,33.13,1,False,True
1530,Open LLM Leaderboard,2024,Qwen/Qwen1.5-14B,20.85,20.85,1,False,True
1531,Open LLM Leaderboard,2024,Qwen/Qwen1.5-14B-Chat,23.57,23.57,1,False,True
1532,Open LLM Leaderboard,2024,Qwen/Qwen1.5-32B,27.30,27.3,1,False,True
1533,Open LLM Leaderboard,2024,Qwen/Qwen1.5-32B-Chat,29.26,29.26,1,False,True
1534,Open LLM Leaderboard,2024,Qwen/Qwen1.5-4B,11.77,11.77,1,False,True
1535,Open LLM Leaderboard,2024,Qwen/Qwen1.5-4B-Chat,12.63,12.63,1,False,True
1536,Open LLM Leaderboard,2024,Qwen/Qwen1.5-7B,16.02,16.02,1,False,True
1537,Open LLM Leaderboard,2024,Qwen/Qwen1.5-7B-Chat,17.62,17.62,1,False,True
1538,Open LLM Leaderboard,2024,Qwen/Qwen1.5-MoE-A2.7B,13.95,13.95,1,False,True
1539,Open LLM Leaderboard,2024,Qwen/Qwen1.5-MoE-A2.7B-Chat,15.88,15.88,1,False,True
1540,Open LLM Leaderboard,2024,Qwen/Qwen2-0.5B,7.22,7.22,1,False,True
1541,Open LLM Leaderboard,2024,Qwen/Qwen2-0.5B-Instruct,6.59,6.59,1,False,True
1542,Open LLM Leaderboard,2024,Qwen/Qwen2-1.5B,10.45,10.45,1,False,True
1543,Open LLM Leaderboard,2024,Qwen/Qwen2-1.5B-Instruct,14.14,14.14,1,False,True
1544,Open LLM Leaderboard,2024,Qwen/Qwen2-57B-A14B,25.03,25.03,1,False,True
1545,Open LLM Leaderboard,2024,Qwen/Qwen2-57B-A14B-Instruct,33.02,33.02,1,False,True
1546,Open LLM Leaderboard,2024,Qwen/Qwen2-72B,35.46,35.46,1,False,True
1547,Open LLM Leaderboard,2024,Qwen/Qwen2-72B-Instruct,43.59,43.59,1,False,True
1548,Open LLM Leaderboard,2024,Qwen/Qwen2-7B,23.93,23.93,1,False,True
1549,Open LLM Leaderboard,2024,Qwen/Qwen2-7B-Instruct,27.94,27.94,1,False,True
1550,Open LLM Leaderboard,2024,Qwen/Qwen2-Math-72B-Instruct,38.02,38.02,1,False,True
1551,Open LLM Leaderboard,2024,Qwen/Qwen2-Math-7B,12.02,12.02,1,False,True
1552,Open LLM Leaderboard,2024,Qwen/Qwen2-VL-72B-Instruct,39.54,39.54,1,False,True
1553,Open LLM Leaderboard,2024,Qwen/Qwen2-VL-7B-Instruct,26.49,26.49,1,False,True
1554,Open LLM Leaderboard,2024,Qwen/Qwen2.5-0.5B,6.55,6.55,1,False,True
1555,Open LLM Leaderboard,2024,Qwen/Qwen2.5-0.5B-Instruct,8.14,8.14,2,True,False
1556,Open LLM Leaderboard,2024,Qwen/Qwen2.5-0.5B-Instruct,10.11,10.11,2,True,False
1557,Open LLM Leaderboard,2024,Qwen/Qwen2.5-1.5B,13.85,13.85,1,False,True
1558,Open LLM Leaderboard,2024,Qwen/Qwen2.5-1.5B-Instruct,18.43,18.43,1,False,True
1559,Open LLM Leaderboard,2024,Qwen/Qwen2.5-14B,31.95,31.95,1,False,True
1560,Open LLM Leaderboard,2024,Qwen/Qwen2.5-14B-Instruct,41.31,41.31,1,False,True
1561,Open LLM Leaderboard,2025,Qwen/Qwen2.5-14B-Instruct-1M,41.56,41.56,1,False,True
1562,Open LLM Leaderboard,2024,Qwen/Qwen2.5-32B,38.01,38.01,1,False,True
1563,Open LLM Leaderboard,2024,Qwen/Qwen2.5-32B-Instruct,46.60,46.6,1,False,True
1564,Open LLM Leaderboard,2024,Qwen/Qwen2.5-3B,18.10,18.1,1,False,True
1565,Open LLM Leaderboard,2024,Qwen/Qwen2.5-3B-Instruct,27.16,27.16,1,False,True
1566,Open LLM Leaderboard,2024,Qwen/Qwen2.5-72B,38.44,38.44,1,False,True
1567,Open LLM Leaderboard,2024,Qwen/Qwen2.5-72B-Instruct,47.98,47.98,1,False,True
1568,Open LLM Leaderboard,2024,Qwen/Qwen2.5-7B,26.02,26.02,1,False,True
1569,Open LLM Leaderboard,2024,Qwen/Qwen2.5-7B-Instruct,35.20,35.2,1,False,True
1570,Open LLM Leaderboard,2025,Qwen/Qwen2.5-7B-Instruct-1M,32.76,32.76,1,False,True
1571,Open LLM Leaderboard,2024,Qwen/Qwen2.5-Coder-14B,24.83,24.83,1,False,True
1572,Open LLM Leaderboard,2024,Qwen/Qwen2.5-Coder-14B-Instruct,32.12,32.12,1,False,True
1573,Open LLM Leaderboard,2024,Qwen/Qwen2.5-Coder-32B,33.26,33.26,1,False,True
1574,Open LLM Leaderboard,2024,Qwen/Qwen2.5-Coder-32B-Instruct,39.89,39.89,1,False,True
1575,Open LLM Leaderboard,2024,Qwen/Qwen2.5-Coder-7B,19.21,19.21,1,False,True
1576,Open LLM Leaderboard,2024,Qwen/Qwen2.5-Coder-7B-Instruct,28.05,28.05,2,True,False
1577,Open LLM Leaderboard,2024,Qwen/Qwen2.5-Coder-7B-Instruct,22.52,22.52,2,True,False
1578,Open LLM Leaderboard,2025,Qwen/Qwen2.5-Math-1.5B-Instruct,12.02,12.02,1,False,True
1579,Open LLM Leaderboard,2024,Qwen/Qwen2.5-Math-72B-Instruct,36.82,36.82,1,False,True
1580,Open LLM Leaderboard,2024,Qwen/Qwen2.5-Math-7B,17.84,17.84,1,False,True
1581,Open LLM Leaderboard,2024,Qwen/Qwen2.5-Math-7B-Instruct,21.77,21.77,1,False,True
1582,Open LLM Leaderboard,2025,RDson/WomboCombo-R1-Coder-14B-Preview,41.46,41.46,1,False,True
1583,Open LLM Leaderboard,2025,RESMPDEV/EVA-Qwen2.5-1.5B-FRFR,14.19,14.19,1,False,True
1584,Open LLM Leaderboard,2024,RESMPDEV/Qwen2-Wukong-0.5B,4.98,4.98,1,False,True
1585,Open LLM Leaderboard,2024,RLHFlow/ArmoRM-Llama3-8B-v0.1,4.71,4.71,1,False,True
1586,Open LLM Leaderboard,2024,RLHFlow/LLaMA3-iterative-DPO-final,21.11,21.11,1,False,True
1587,Open LLM Leaderboard,2024,RWKV/rwkv-raven-14b,3.96,3.96,1,False,True
1588,Open LLM Leaderboard,2025,Rakuten/RakutenAI-2.0-mini-instruct,13.32,13.32,1,False,True
1589,Open LLM Leaderboard,2024,Rakuten/RakutenAI-7B,11.55,11.55,1,False,True
1590,Open LLM Leaderboard,2024,Rakuten/RakutenAI-7B-chat,12.80,12.8,1,False,True
1591,Open LLM Leaderboard,2024,Replete-AI/L3-Pneuma-8B,16.69,16.69,1,False,True
1592,Open LLM Leaderboard,2024,Replete-AI/L3.1-Pneuma-8B,27.68,27.68,1,False,True
1593,Open LLM Leaderboard,2024,Replete-AI/Llama3-8B-Instruct-Replete-Adapted,22.78,22.78,1,False,True
1594,Open LLM Leaderboard,2024,Replete-AI/Replete-Coder-Instruct-8b-Merged,16.43,16.43,1,False,True
1595,Open LLM Leaderboard,2024,Replete-AI/Replete-Coder-Llama3-8B,11.96,11.96,1,False,True
1596,Open LLM Leaderboard,2024,Replete-AI/Replete-Coder-Qwen2-1.5b,11.56,11.56,1,False,True
1597,Open LLM Leaderboard,2024,Replete-AI/Replete-LLM-Qwen2-7b,3.33,3.33,2,True,False
1598,Open LLM Leaderboard,2024,Replete-AI/Replete-LLM-Qwen2-7b,3.51,3.51,2,True,False
1599,Open LLM Leaderboard,2024,Replete-AI/Replete-LLM-Qwen2-7b_Beta-Preview,3.58,3.58,1,False,True
1600,Open LLM Leaderboard,2024,Replete-AI/Replete-LLM-V2-Llama-3.1-8b,24.98,24.98,1,False,True
1601,Open LLM Leaderboard,2025,RezVortex/JAJUKA-WEWILLNEVERFORGETYOU-3B,23.22,23.22,1,False,True
1602,Open LLM Leaderboard,2025,RezVortex/Jajuka-3b,23.48,23.48,1,False,True
1603,Open LLM Leaderboard,2024,Ro-xe/FMixIA-7B-DARE-0,18.93,18.93,1,False,True
1604,Open LLM Leaderboard,2024,Ro-xe/FMixIA-7B-SLERP-27,19.83,19.83,1,False,True
1605,Open LLM Leaderboard,2024,Ro-xe/FMixIA-7B-TIES-1,19.54,19.54,1,False,True
1606,Open LLM Leaderboard,2024,Ro-xe/FMixIA-FrankenMerge-9.5B-PT-9,16.19,16.19,1,False,True
1607,Open LLM Leaderboard,2025,Rombo-Org/Rombo-LLM-V2.5-Qwen-7b,35.26,35.26,1,False,True
1608,Open LLM Leaderboard,2024,RubielLabarta/LogoS-7Bx2-MoE-13B-v0.2,20.12,20.12,1,False,True
1609,Open LLM Leaderboard,2024,SaisExperiments/Evil-Alpaca-3B-L3.2,15.19,15.19,1,False,True
1610,Open LLM Leaderboard,2024,SaisExperiments/Gemma-2-2B-Opus-Instruct,17.25,17.25,1,False,True
1611,Open LLM Leaderboard,2024,SaisExperiments/Gemma-2-2B-Stheno-Filtered,15.49,15.49,1,False,True
1612,Open LLM Leaderboard,2025,SaisExperiments/Not-So-Small-Alpaca-24B,28.38,28.38,1,False,True
1613,Open LLM Leaderboard,2025,SaisExperiments/QwOwO-7B-V1,27.08,27.08,1,False,True
1614,Open LLM Leaderboard,2025,SaisExperiments/RightSheep-Llama3.2-3B,15.86,15.86,1,False,True
1615,Open LLM Leaderboard,2025,Sakalti/Anemoi-3B,22.62,22.62,1,False,True
1616,Open LLM Leaderboard,2025,Sakalti/Euphrates-14B,30.66,30.66,1,False,True
1617,Open LLM Leaderboard,2025,Sakalti/Llama3.2-3B-Uranus-1,21.03,21.03,1,False,True
1618,Open LLM Leaderboard,2024,Sakalti/Magro-7B-v1.1,12.14,12.14,1,False,True
1619,Open LLM Leaderboard,2025,Sakalti/Neptuno-3B,23.47,23.47,1,False,True
1620,Open LLM Leaderboard,2025,Sakalti/Neptuno-Alpha,22.74,22.74,1,False,True
1621,Open LLM Leaderboard,2024,Sakalti/Oxyge1-33B,41.61,41.61,1,False,True
1622,Open LLM Leaderboard,2024,Sakalti/Phi3.5-Comets-3.8B,5.76,5.76,1,False,True
1623,Open LLM Leaderboard,2025,Sakalti/Qwen2.5-1B-Instruct,4.28,4.28,1,False,True
1624,Open LLM Leaderboard,2025,Sakalti/QwenTest-7,4.26,4.26,1,False,True
1625,Open LLM Leaderboard,2025,Sakalti/SJT-0.5B,8.58,8.58,1,False,True
1626,Open LLM Leaderboard,2025,Sakalti/SJT-1.5B-Alpha,16.91,16.91,1,False,True
1627,Open LLM Leaderboard,2025,Sakalti/SJT-1.5B-Alpha-1.1,16.82,16.82,1,False,True
1628,Open LLM Leaderboard,2025,Sakalti/SJT-1.7B,5.03,5.03,1,False,True
1629,Open LLM Leaderboard,2025,Sakalti/SJT-14B,38.21,38.21,1,False,True
1630,Open LLM Leaderboard,2025,Sakalti/SJT-2.4B,8.91,8.91,1,False,True
1631,Open LLM Leaderboard,2025,Sakalti/SJT-24B-Alpha,29.69,29.69,1,False,True
1632,Open LLM Leaderboard,2025,Sakalti/SJT-2B,4.82,4.82,1,False,True
1633,Open LLM Leaderboard,2025,Sakalti/SJT-2B-V1.1,14.59,14.59,1,False,True
1634,Open LLM Leaderboard,2025,Sakalti/SJT-3.7B,5.09,5.09,1,False,True
1635,Open LLM Leaderboard,2025,Sakalti/SJT-4B,21.99,21.99,1,False,True
1636,Open LLM Leaderboard,2025,Sakalti/SJT-7.5B,25.89,25.89,1,False,True
1637,Open LLM Leaderboard,2025,Sakalti/SJT-7B-V1.1,28.20,28.2,1,False,True
1638,Open LLM Leaderboard,2025,Sakalti/SJT-7B-V1.1-Multilingal,4.72,4.72,1,False,True
1639,Open LLM Leaderboard,2025,Sakalti/SJT-8B,29.91,29.91,1,False,True
1640,Open LLM Leaderboard,2025,Sakalti/SJT-8B-V1.1,26.20,26.2,1,False,True
1641,Open LLM Leaderboard,2025,Sakalti/SJT-900M,5.79,5.79,1,False,True
1642,Open LLM Leaderboard,2025,Sakalti/SJT-Moe2x7.5B,25.68,25.68,1,False,True
1643,Open LLM Leaderboard,2025,Sakalti/SJTPass-2,8.58,8.58,1,False,True
1644,Open LLM Leaderboard,2025,Sakalti/SJTPass-4,5.08,5.08,1,False,True
1645,Open LLM Leaderboard,2025,Sakalti/SJTPass-5,6.78,6.78,1,False,True
1646,Open LLM Leaderboard,2024,Sakalti/Saba-Passthrough-2,8.02,8.02,1,False,True
1647,Open LLM Leaderboard,2024,Sakalti/Saba1-1.8B,17.17,17.17,1,False,True
1648,Open LLM Leaderboard,2025,Sakalti/Saba1-7B,30.52,30.52,1,False,True
1649,Open LLM Leaderboard,2024,Sakalti/Saba1.5-1.5B,17.17,17.17,1,False,True
1650,Open LLM Leaderboard,2024,Sakalti/Saba1.5-Pro-3B,10.79,10.79,1,False,True
1651,Open LLM Leaderboard,2024,Sakalti/Saba2-14B-Preview,35.69,35.69,1,False,True
1652,Open LLM Leaderboard,2025,Sakalti/Saba2-3B,7.07,7.07,1,False,True
1653,Open LLM Leaderboard,2024,Sakalti/Sailor-japanese,4.52,4.52,1,False,True
1654,Open LLM Leaderboard,2025,Sakalti/Saka-1.5B,12.78,12.78,1,False,True
1655,Open LLM Leaderboard,2025,Sakalti/Saka-14B,41.91,41.91,1,False,True
1656,Open LLM Leaderboard,2025,Sakalti/Saka-24B,28.24,28.24,1,False,True
1657,Open LLM Leaderboard,2025,Sakalti/Saka-7.2B,3.87,3.87,1,False,True
1658,Open LLM Leaderboard,2025,Sakalti/Saka-7.6B,29.82,29.82,1,False,True
1659,Open LLM Leaderboard,2025,Sakalti/SakaMoe-3x1.6B-Instruct,8.28,8.28,1,False,True
1660,Open LLM Leaderboard,2025,Sakalti/SakalFusion-7B-Alpha,32.11,32.11,1,False,True
1661,Open LLM Leaderboard,2025,Sakalti/SakalFusion-7B-Beta,4.45,4.45,1,False,True
1662,Open LLM Leaderboard,2025,Sakalti/Tara-3.8B-v1.1,21.97,21.97,1,False,True
1663,Open LLM Leaderboard,2025,Sakalti/light-1.1-3B,6.92,6.92,1,False,True
1664,Open LLM Leaderboard,2025,Sakalti/light-3B,25.28,25.28,1,False,True
1665,Open LLM Leaderboard,2025,Sakalti/light-3b-beta,25.81,25.81,1,False,True
1666,Open LLM Leaderboard,2025,Sakalti/light-7b-beta,32.69,32.69,1,False,True
1667,Open LLM Leaderboard,2024,Sakalti/llama-3-yanyuedao-8b-instruct,13.94,13.94,1,False,True
1668,Open LLM Leaderboard,2024,Sakalti/magro-7B,12.38,12.38,1,False,True
1669,Open LLM Leaderboard,2025,Sakalti/mergekit-01,32.69,32.69,1,False,True
1670,Open LLM Leaderboard,2025,Sakalti/mergekit-della_linear-vmeykci,3.74,3.74,1,False,True
1671,Open LLM Leaderboard,2025,Sakalti/model-3,32.57,32.57,1,False,True
1672,Open LLM Leaderboard,2025,Sakalti/qwen2.5-2.3B,3.70,3.7,1,False,True
1673,Open LLM Leaderboard,2025,Sakalti/tara-3.8B,21.99,21.99,1,False,True
1674,Open LLM Leaderboard,2025,Sakalti/ultiima-14B,39.61,39.61,1,False,True
1675,Open LLM Leaderboard,2025,Sakalti/ultiima-14B-v0.2,40.96,40.96,1,False,True
1676,Open LLM Leaderboard,2025,Sakalti/ultiima-14B-v0.3,40.38,40.38,1,False,True
1677,Open LLM Leaderboard,2025,Sakalti/ultiima-14B-v0.4,33.64,33.64,1,False,True
1678,Open LLM Leaderboard,2024,Sakalti/ultiima-32B,45.40,45.4,1,False,True
1679,Open LLM Leaderboard,2025,Sakalti/ultiima-72B,46.77,46.77,1,False,True
1680,Open LLM Leaderboard,2025,Sakalti/ultiima-72B-v1.5,44.90,44.9,1,False,True
1681,Open LLM Leaderboard,2024,Salesforce/LLaMA-3-8B-SFR-Iterative-DPO-R,18.53,18.53,1,False,True
1682,Open LLM Leaderboard,2024,SanjiWatsuki/Kunoichi-DPO-v2-7B,20.58,20.58,1,False,True
1683,Open LLM Leaderboard,2024,SanjiWatsuki/Silicon-Maid-7B,19.41,19.41,1,False,True
1684,Open LLM Leaderboard,2025,Sao10K/70B-L3.3-Cirrus-x1,43.00,43.0,1,False,True
1685,Open LLM Leaderboard,2024,Sao10K/Fimbulvetr-11B-v2,21.09,21.09,1,False,True
1686,Open LLM Leaderboard,2024,Sao10K/L3-70B-Euryale-v2.1,35.44,35.44,2,True,False
1687,Open LLM Leaderboard,2024,Sao10K/L3-70B-Euryale-v2.1,35.47,35.47,2,True,False
1688,Open LLM Leaderboard,2024,Sao10K/L3-8B-Lunaris-v1,25.58,25.58,1,False,True
1689,Open LLM Leaderboard,2025,Sao10K/L3-8B-Niitama-v1,25.79,25.79,1,False,True
1690,Open LLM Leaderboard,2024,Sao10K/L3-8B-Stheno-v3.2,25.88,25.88,1,False,True
1691,Open LLM Leaderboard,2024,Sao10K/L3-8B-Stheno-v3.3-32K,12.65,12.65,1,False,True
1692,Open LLM Leaderboard,2024,Sao10K/MN-12B-Lyra-v3,19.64,19.64,1,False,True
1693,Open LLM Leaderboard,2024,Saxo/Linkbricks-Horizon-AI-Avengers-V1-32B,47.34,47.34,1,False,True
1694,Open LLM Leaderboard,2024,Saxo/Linkbricks-Horizon-AI-Avengers-V2-32B,43.34,43.34,1,False,True
1695,Open LLM Leaderboard,2024,Saxo/Linkbricks-Horizon-AI-Avengers-V3-32B,46.37,46.37,1,False,True
1696,Open LLM Leaderboard,2024,Saxo/Linkbricks-Horizon-AI-Avengers-V4-32B,45.61,45.61,1,False,True
1697,Open LLM Leaderboard,2024,Saxo/Linkbricks-Horizon-AI-Avengers-V5-32B,45.67,45.67,1,False,True
1698,Open LLM Leaderboard,2025,Saxo/Linkbricks-Horizon-AI-Avengers-V6-32B,46.23,46.23,1,False,True
1699,Open LLM Leaderboard,2024,Saxo/Linkbricks-Horizon-AI-Korean-Avengers-V2-27B,37.17,37.17,1,False,True
1700,Open LLM Leaderboard,2024,Saxo/Linkbricks-Horizon-AI-Korean-Avengers-V3-27B,37.33,37.33,1,False,True
1701,Open LLM Leaderboard,2024,Saxo/Linkbricks-Horizon-AI-Korean-Superb-22B,29.33,29.33,1,False,True
1702,Open LLM Leaderboard,2024,Saxo/Linkbricks-Horizon-AI-Korean-Superb-27B,38.36,38.36,1,False,True
1703,Open LLM Leaderboard,2024,Saxo/Linkbricks-Horizon-AI-Superb-27B,34.63,34.63,1,False,True
1704,Open LLM Leaderboard,2024,SeaLLMs/SeaLLM-7B-v2,18.17,18.17,1,False,True
1705,Open LLM Leaderboard,2024,SeaLLMs/SeaLLM-7B-v2.5,20.73,20.73,1,False,True
1706,Open LLM Leaderboard,2024,SeaLLMs/SeaLLMs-v3-7B-Chat,24.21,24.21,1,False,True
1707,Open LLM Leaderboard,2024,SenseLLM/ReflectionCoder-CL-34B,12.15,12.15,1,False,True
1708,Open LLM Leaderboard,2024,SenseLLM/ReflectionCoder-DS-33B,9.19,9.19,1,False,True
1709,Open LLM Leaderboard,2025,SentientAGI/Dobby-Mini-Leashed-Llama-3.1-8B,29.44,29.44,1,False,True
1710,Open LLM Leaderboard,2025,SentientAGI/Dobby-Mini-Unhinged-Llama-3.1-8B,27.46,27.46,1,False,True
1711,Open LLM Leaderboard,2024,SeppeV/SmolLM_pretrained_with_sft_trained_with_1pc_data_on_a_preference_dpo,4.30,4.3,1,False,True
1712,Open LLM Leaderboard,2025,Sharathhebbar24/SSH_355M,5.37,5.37,1,False,True
1713,Open LLM Leaderboard,2025,Sharathhebbar24/chat_gpt2_dpo,3.41,3.41,1,False,True
1714,Open LLM Leaderboard,2024,Shreyash2010/Uma-4x4B-Instruct-v0.1,27.92,27.92,1,False,True
1715,Open LLM Leaderboard,2024,Sicarius-Prototyping/Brainy_LLAMA,24.23,24.23,1,False,True
1716,Open LLM Leaderboard,2024,Sicarius-Prototyping/Micropenis_1B,10.14,10.14,1,False,True
1717,Open LLM Leaderboard,2024,Sicarius-Prototyping/bacon_and_food,22.24,22.24,1,False,True
1718,Open LLM Leaderboard,2024,SicariusSicariiStuff/2B-ad,15.93,15.93,1,False,True
1719,Open LLM Leaderboard,2024,SicariusSicariiStuff/2B_or_not_2B,6.59,6.59,1,False,True
1720,Open LLM Leaderboard,2024,SicariusSicariiStuff/Dusk_Rainbow,18.62,18.62,1,False,True
1721,Open LLM Leaderboard,2025,SicariusSicariiStuff/Eximius_Persona_5B,21.83,21.83,1,False,True
1722,Open LLM Leaderboard,2024,SicariusSicariiStuff/Impish_LLAMA_3B,17.79,17.79,1,False,True
1723,Open LLM Leaderboard,2024,SicariusSicariiStuff/Impish_Mind_8B,18.12,18.12,1,False,True
1724,Open LLM Leaderboard,2025,SicariusSicariiStuff/Impish_QWEN_14B-1M,40.24,40.24,1,False,True
1725,Open LLM Leaderboard,2025,SicariusSicariiStuff/Impish_QWEN_7B-1M,30.21,30.21,1,False,True
1726,Open LLM Leaderboard,2024,SicariusSicariiStuff/LLAMA-3_8B_Unaligned_BETA,19.14,19.14,1,False,True
1727,Open LLM Leaderboard,2025,SicariusSicariiStuff/Phi-Line_14B,37.56,37.56,1,False,True
1728,Open LLM Leaderboard,2025,SicariusSicariiStuff/Phi-lthy4,30.27,30.27,1,False,True
1729,Open LLM Leaderboard,2024,SicariusSicariiStuff/Qwen2.5-14B_Uncencored,31.72,31.72,1,False,True
1730,Open LLM Leaderboard,2024,SicariusSicariiStuff/Qwen2.5-14B_Uncensored,31.75,31.75,1,False,True
1731,Open LLM Leaderboard,2024,SicariusSicariiStuff/Qwen2.5-14B_Uncensored_Instruct,28.96,28.96,1,False,True
1732,Open LLM Leaderboard,2025,SicariusSicariiStuff/Redemption_Wind_24B,28.37,28.37,1,False,True
1733,Open LLM Leaderboard,2025,SicariusSicariiStuff/Winged_Imp_8B,26.91,26.91,1,False,True
1734,Open LLM Leaderboard,2025,SicariusSicariiStuff/Wingless_Imp_8B,26.91,26.91,1,False,True
1735,Open LLM Leaderboard,2024,SicariusSicariiStuff/Zion_Alpha,19.19,19.19,1,False,True
1736,Open LLM Leaderboard,2024,SicariusSicariiStuff/dn_ep02,25.28,25.28,1,False,True
1737,Open LLM Leaderboard,2024,SkyOrbis/SKY-Ko-Llama3.1-8B-lora,24.02,24.02,1,False,True
1738,Open LLM Leaderboard,2025,SkyOrbis/SKY-Ko-Llama3.1-8B-lora-epoch1,24.02,24.02,1,False,True
1739,Open LLM Leaderboard,2024,SkyOrbis/SKY-Ko-Llama3.2-1B-lora-epoch3,7.68,7.68,1,False,True
1740,Open LLM Leaderboard,2024,SkyOrbis/SKY-Ko-Llama3.2-1B-lora-epoch5,12.13,12.13,1,False,True
1741,Open LLM Leaderboard,2024,SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch3,12.13,12.13,1,False,True
1742,Open LLM Leaderboard,2024,SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch5,11.80,11.8,1,False,True
1743,Open LLM Leaderboard,2024,SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch1,20.42,20.42,1,False,True
1744,Open LLM Leaderboard,2024,SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch2,20.42,20.42,1,False,True
1745,Open LLM Leaderboard,2024,SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch3,20.42,20.42,1,False,True
1746,Open LLM Leaderboard,2025,SkyOrbis/SKY-Ko-Qwen2.5-3B-Instruct,15.79,15.79,1,False,True
1747,Open LLM Leaderboard,2025,SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000,24.13,24.13,1,False,True
1748,Open LLM Leaderboard,2025,SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000,24.67,24.67,1,False,True
1749,Open LLM Leaderboard,2024,Skywork/Skywork-Reward-Gemma-2-27B-v0.2,34.66,34.66,1,False,True
1750,Open LLM Leaderboard,2025,Skywork/Skywork-o1-Open-Llama-3.1-8B,20.75,20.75,1,False,True
1751,Open LLM Leaderboard,2024,Solshine/Brimful-merged-replete,3.88,3.88,1,False,True
1752,Open LLM Leaderboard,2024,Solshine/Llama-3-1-big-thoughtful-passthrough-merge-2,6.93,6.93,1,False,True
1753,Open LLM Leaderboard,2025,Sorawiz/Gemma-9B-Base,20.84,20.84,1,False,True
1754,Open LLM Leaderboard,2025,Sorawiz/Gemma-Creative-9B-Base,18.30,18.3,1,False,True
1755,Open LLM Leaderboard,2025,Sourjayon/DeepSeek-R1-8b-Sify,13.31,13.31,1,False,True
1756,Open LLM Leaderboard,2025,Sourjayon/DeepSeek-R1-ForumNXT,11.96,11.96,1,False,True
