model_name_raw,c8_model_dir,run_id,c8_model_revision,c8_model_sha,c1_record_count,c1_record_ids,match_status,c1_match_basis,c2_record_number,c2_match_status,c2_match_basis,c3_match_basis,c4_match_basis,alias_match_used,human_confirmed_version_match,version_match_status,strict_version_confirmed,c3_exact_name_record_count,c4_exact_name_record_count,provisional_unique_name_candidate,interpretation
DeepAutoAI/ldm_soup_Llama-3.1-8B-Inst,DeepAutoAI_ldm_soup_Llama-3.1-8B-Inst,dde721b3a41c94494894b61cd6fa3eb8e1d5a46e9a7df168fa5de9ca8626bbb1,0f04c5ad830f8ae0828191a4670fd4ba361b63d2,0f04c5ad830f8ae0828191a4670fd4ba361b63d2,1,[335],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,335,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepAutoAI/ldm_soup_Llama-3.1-8B-Instruct-v0.0,DeepAutoAI_ldm_soup_Llama-3.1-8B-Instruct-v0.0,1fb59dd8ad761ae38fed02a688d583d7bcdc516ab082be5be043db26625f4015,210a97b4dadbda63cc9fe459e8415d4cd3bbaf99,210a97b4dadbda63cc9fe459e8415d4cd3bbaf99,1,[336],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,336,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepAutoAI/ldm_soup_Llama-3.1-8B-Instruct-v0.1,DeepAutoAI_ldm_soup_Llama-3.1-8B-Instruct-v0.1,0d1a725a683b441d94a740b25bbfd16bc7e93f36e3679ce96ddd1b05dea4f750,ecd140c95985b4292c896e25a94a7629d2924ad1,ecd140c95985b4292c896e25a94a7629d2924ad1,1,[337],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,337,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepMount00/Lexora-Lite-3B,DeepMount00_Lexora-Lite-3B,78766caa7df6f02820efde3aea153226b15da9773bad2e3ae302915714647d13,2cf39db7ecac17edca0bf4e0973b7fb58c40c22c,2cf39db7ecac17edca0bf4e0973b7fb58c40c22c,1,[338],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,338,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepMount00/Lexora-Lite-3B_v2,DeepMount00_Lexora-Lite-3B_v2,3ae465a4a8e2809b4d2887fcd9b03043abc2a1b36408703510a2ad269012aa73,0562af3800440fe9839bd6e885d9e0062ab70ead,0562af3800440fe9839bd6e885d9e0062ab70ead,1,[339],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,339,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepMount00/Lexora-Medium-7B,DeepMount00_Lexora-Medium-7B,cf904c042614f451d74c45c791427d90e20e2fd84171a86ea8c276b5469e0037,c53d166f4f2996a5b7f161529f1ea6548b54a2b2,c53d166f4f2996a5b7f161529f1ea6548b54a2b2,1,[340],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,340,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepMount00/Llama-3-8b-Ita,DeepMount00_Llama-3-8b-Ita,6a436f46bd6b093ceae6804bb769ddf7ee83f3097cf5e55bc484b0ebaf1308c4,d40847d2981b588690c1dc21d5157d3f4afb2978,d40847d2981b588690c1dc21d5157d3f4afb2978,1,[341],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,341,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepMount00/Llama-3.1-8b-Ita,DeepMount00_Llama-3.1-8b-ITA,3c3bb5b94a25f83b09ee4acf8f2a97e4cf3cbf65e4c90c211034722f735731ae,5ede1e388b6b15bc06acd364a8f805fe9ed16db9,5ede1e388b6b15bc06acd364a8f805fe9ed16db9,1,[343],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,343,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepMount00/Llama-3.1-Distilled,DeepMount00_Llama-3.1-Distilled,747ecbe3387750bec6a2541ac838df30710699118cdccd33a9a450c0679cb07c,0a94c7ddb196107e8bf1b02e31488ff8c17b9eb3,0a94c7ddb196107e8bf1b02e31488ff8c17b9eb3,1,[344],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,344,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepMount00/Qwen2-1.5B-Ita,DeepMount00_Qwen2-1.5B-Ita,055815042f27e5b4962119d6885a1c82f7d1eab3f3770126021eb61380c1eab7,26a6671a48c0023293c447932798a3ec72b55a29,26a6671a48c0023293c447932798a3ec72b55a29,1,[345],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,345,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepMount00/Qwen2-1.5B-Ita_v2,DeepMount00_Qwen2-1.5B-Ita_v2,e86cac71939d0612a84a2f27a3342b25d95eda99557f2cb4fae0b1de6f05b5d4,e9c2a4197001bf188e4bc7d49873ea84f01e27c6,e9c2a4197001bf188e4bc7d49873ea84f01e27c6,1,[346],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,346,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepMount00/Qwen2-1.5B-Ita_v3,DeepMount00_Qwen2-1.5B-Ita_v3,39a218228f5051cc6352ab89fc10c51668b97df50203a7ff8a7d7f05521b9b6f,4faa0ebc54beab39e1f044af1fee3ce44d9b8755,4faa0ebc54beab39e1f044af1fee3ce44d9b8755,1,[347],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,347,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepMount00/Qwen2-1.5B-Ita_v5,DeepMount00_Qwen2-1.5B-Ita_v5,1d2e6b5c8c825e63e02d0764fedb9b80eac648b4f38cd2844edb3c9cb196938a,681e6db531df0cc3d7806251659b973ed4ff8c8f,681e6db531df0cc3d7806251659b973ed4ff8c8f,1,[348],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,348,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepMount00/Qwen2-1.5B-Ita_v6,DeepMount00_Qwen2-1.5B-Ita_v6,02a8587211aa9877f0cf0489ff3034cfc285445963b8d2e34b2773eebe6bf64b,b3360bd6093edb8a98696443405f94ce37a40bd2,b3360bd6093edb8a98696443405f94ce37a40bd2,1,[349],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,349,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepMount00/Qwen2.5-7B-Instruct-MathCoder,DeepMount00_Qwen2.5-7B-Instruct-MathCoder,a2e28871a2bbee1cad4b9b264b3ce90af78d9be6c4b287cbe4abab26a4cb9d33,90df996cdb1f3d5f051513c50df4cdfda858b5f2,90df996cdb1f3d5f051513c50df4cdfda858b5f2,1,[350],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,350,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DeepMount00/mergekit-ties-okvgjfz,DeepMount00_mergekit-ties-okvgjfz,4142b2c2f649a4de43712f161b2569b0e8432263e2d2ab2defcbf3aeafe9ffef,90df996cdb1f3d5f051513c50df4cdfda858b5f2,90df996cdb1f3d5f051513c50df4cdfda858b5f2,1,[351],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,351,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Delta-Vector/Baldur-8B,Delta-Vector_Baldur-8B,9d8dca6f99dd97c155183d1f1a8e750fca3d05c4a69015dd64c0182101c90e31,97f5d321a8346551a5ed704997dd1e93c59883f3,97f5d321a8346551a5ed704997dd1e93c59883f3,1,[352],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,352,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Delta-Vector/Control-8B,Delta-Vector_Control-8B,898dfcd208b0c647002434925cbf8871ccb91eb8ab895ea366b8f49deee0504e,c8743ee5ca0efd31aa9dd1bd14c770430c85a6c1,c8743ee5ca0efd31aa9dd1bd14c770430c85a6c1,1,[353],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,353,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Delta-Vector/Control-8B-V1.1,Delta-Vector_Control-8B-V1.1,7a731beb859c0f161a9cfda170a348947140131037c06ea67465bd7d3b84b625,6d4593645d1c4dc61d1c223922f635d79283d22b,6d4593645d1c4dc61d1c223922f635d79283d22b,1,[354],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,354,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Delta-Vector/Darkens-8B,Delta-Vector_Darkens-8B,155d8bec7b44684386c880b53852c477681aac53b9d911f8e105c66029c3b314,e82be0389bfcecd1998dba1c3bb35b8d95d01bf2,e82be0389bfcecd1998dba1c3bb35b8d95d01bf2,1,[355],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,355,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Delta-Vector/Henbane-7b-attempt2,Delta-Vector_Henbane-7b-attempt2,5c30f36c0f51bfbe2ee50a2ffec9211ff4660577e5bc658019564dbb3324f352,448ef54e5af03e13f16f3db8ad8d1481479ac12e,448ef54e5af03e13f16f3db8ad8d1481479ac12e,1,[356],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,356,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Delta-Vector/Odin-9B,Delta-Vector_Odin-9B,3df24985f93b33d34939c59c660d86a8480934de035814ece9b07b356b787dda,9ff20f5dd427e751ada834319bfdd9ea60b5e89c,9ff20f5dd427e751ada834319bfdd9ea60b5e89c,1,[357],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,357,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Delta-Vector/Tor-8B,Delta-Vector_Tor-8B,275b5232d4f6711db6ab33ec592fabc1dba4ec9fcfec386017a5bf6b85abafb4,d30a7a121c2ef5dc14004cfdf3fd13208dfbdb4f,d30a7a121c2ef5dc14004cfdf3fd13208dfbdb4f,1,[358],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,358,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
DevQuasar/DevQuasar-R1-Uncensored-Llama-8B,DevQuasar_DevQuasar-R1-Uncensored-Llama-8B,24f68bd81e26d7371441784dc5d45bb9aaebc4e7bc8b0e222694178a46fb1727,97a87606addb28c1d76d27cca5e5485c1dbff4e3,97a87606addb28c1d76d27cca5e5485c1dbff4e3,1,[359],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,359,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
Dongwei/DeepSeek-R1-Distill-Qwen-7B-GRPO,Dongwei_DeepSeek-R1-Distill-Qwen-7B-GRPO,4b53f95b0b4f477173af83cee1dab5ab80fe5aa1bc2cec8a435185b1a1c49658,177ffda54582d6e8f3830722d91a3b5c99a38a1d,177ffda54582d6e8f3830722d91a3b5c99a38a1d,1,[360],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,360,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
